date,open,high,low,close,volume
2015-07-30,63.134437561035156,63.52264404296875,62.55931091308594,63.27821731567383,1943300
2015-07-31,63.637672424316406,63.7526969909668,63.0265998840332,63.09130096435547,1994100
2015-08-03,63.29259490966797,63.436378479003906,62.63119888305664,63.134437561035156,2077500
2015-08-04,63.26383972167969,63.76707458496094,63.10567855834961,63.40043258666992,1952600
2015-08-05,63.9539909362793,64.43566131591797,63.58734893798828,64.01150512695311,1940700
2015-08-06,64.17684936523439,64.46441650390625,62.89719772338867,63.09849166870117,2834400
2015-08-07,62.86843872070313,63.01222229003906,62.27174758911133,62.98346328735352,2005200
2015-08-10,63.45794296264648,63.87490844726562,63.05535507202149,63.134437561035156,1793200
2015-08-11,62.15672302246094,62.15672302246094,59.66930389404297,60.05751419067383,13429900
2015-08-12,58.93601608276367,58.95039367675781,56.59238052368164,58.00143814086914,16536400
2015-08-13,58.5909423828125,61.17181777954102,58.45434951782226,60.24442672729492,10922600
2015-08-14,60.06470108032226,60.49604415893555,59.676490783691406,60.09345626831055,5215500
2015-08-17,59.56865692138672,61.60316467285156,59.32422637939453,61.128684997558594,8389500
2015-08-18,60.89144515991211,61.17900848388672,60.31631851196289,60.53199005126953,6299000
2015-08-19,61.47375869750977,62.35082626342773,60.97771453857422,61.89072799682617,13852100
2015-08-20,61.25090026855469,61.52408218383789,58.74191284179688,58.82099151611328,10749500
2015-08-21,58.26024627685547,58.64126586914063,56.93745422363281,57.29690933227539,12177200
2015-08-24,53.12005615234375,56.78648376464844,51.32278823852539,55.49245071411133,14510300
2015-08-25,57.00215530395508,57.10280227661133,54.65851974487305,54.70884323120117,8801800
2015-08-26,56.0460090637207,57.41912460327149,55.046730041503906,57.28253173828125,6346100
2015-08-27,57.58447265625,59.63335800170898,57.58447265625,59.14450073242188,7306600
2015-08-28,59.04385375976562,59.48957443237305,58.42559432983398,58.82099151611328,4069000
2015-08-31,58.22430038452149,58.46154022216797,57.29690933227539,57.34723281860352,4483700
2015-09-01,55.78720474243164,57.18907165527344,55.71531295776367,56.86556243896485,6239700
2015-09-02,57.54133605957031,57.70668411254883,56.59238052368164,57.70668411254883,4645100
2015-09-03,57.987060546875,58.19554138183594,57.34004211425781,57.67074203491211,2528400
2015-09-04,56.81523895263672,57.181884765625,56.20417022705078,56.71459197998047,2951000
2015-09-08,58.10208511352539,58.914451599121094,57.8576545715332,58.77785873413086,4358500
2015-09-09,59.52552032470703,60.021568298339844,58.12365341186523,58.24586486816406,4535000
2015-09-10,58.08051681518555,58.3896484375,57.13874816894531,57.44068908691406,4397600
2015-09-11,57.51258087158203,58.569374084472656,57.23939514160156,58.54061889648438,3778700
2015-09-14,58.36089324951172,58.51905059814453,57.91516876220703,58.19554138183594,2546500
2015-09-15,58.45434951782226,59.45363235473633,57.83609008789063,59.25233459472656,3196500
2015-09-16,59.16606903076172,59.81308364868164,58.6700210571289,59.719627380371094,3700400
2015-09-17,59.61898040771485,60.31631851196289,59.24514770507813,59.64773559570313,5213400
2015-09-18,58.39683532714844,59.06542205810547,57.40474319458008,57.62041854858398,7602700
2015-09-21,57.87203598022461,58.03019332885742,57.00215530395508,57.82171249389648,5106700
2015-09-22,57.15312576293945,57.53414916992188,56.74335098266602,57.00934600830078,5093000
2015-09-23,57.02372360229492,57.24658584594727,56.38389587402344,56.73616027832031,3729600
2015-09-24,56.47016525268555,56.47016525268555,55.5643424987793,56.30481719970703,4239200
2015-09-25,56.9734001159668,57.29690933227539,56.23292541503906,56.50611114501953,4695300
2015-09-28,56.07476806640625,56.22573852539063,54.57944107055664,54.6369514465332,5661700
2015-09-29,54.76635360717773,54.93170547485352,54.09058380126953,54.744789123535156,6018800
2015-09-30,55.72969055175781,57.69230651855469,55.13299942016602,57.47663497924805,7378100
2015-10-01,57.51977157592773,57.89360046386719,56.79367446899414,57.41912460327149,4426700
2015-10-02,56.31919479370117,58.87850570678711,56.31919479370117,58.66283416748047,7719700
2015-10-05,59.3889274597168,59.88497543334961,58.51905059814453,59.70524978637695,5737700
2015-10-06,59.53989791870117,60.05751419067383,58.971961975097656,59.97124481201172,16157400
2015-10-07,50.18691635131836,50.97052383422852,48.3105697631836,48.67721176147461,51106300
2015-10-08,48.24586486816406,49.10136413574219,47.69949722290039,48.49748229980469,18215500
2015-10-09,48.52624130249024,50.625450134277344,48.45434951782226,50.50323486328125,13699200
2015-10-12,50.682960510253906,51.5312728881836,50.57512664794922,50.9273910522461,9786700
2015-10-13,50.66139602661133,51.38030242919922,50.2012939453125,50.30913162231445,7161400
2015-10-14,50.0,50.381019592285156,49.1157455444336,49.30265808105469,6023400
2015-10-15,49.5902214050293,49.92810821533203,48.87850570678711,49.7987060546875,6565900
2015-10-16,51.04241561889648,51.96261596679688,50.15816116333008,51.87634658813477,13515300
2015-10-19,51.56002807617188,51.68224334716797,51.128684997558594,51.55284118652344,5294900
2015-10-20,53.93242263793945,54.07620239257813,52.44428634643555,52.50179672241211,21462400
2015-10-21,52.6240119934082,53.50107955932617,52.18547821044922,52.88281631469727,8563800
2015-10-22,53.30697250366211,53.637672424316406,52.135154724121094,52.25017929077149,7567800
2015-10-23,52.80373764038086,52.80373764038086,51.92667007446289,52.40114974975586,5573100
2015-10-26,52.18547821044922,53.544212341308594,52.17110061645508,53.32854080200195,4950900
2015-10-27,53.17037963867188,53.32135009765625,52.27893447875977,52.60244369506836,3670700
2015-10-28,52.6240119934082,53.12005615234375,51.689430236816406,52.45866394042969,5240500
2015-10-29,52.41552734375,52.48022842407226,51.91229248046875,52.12796401977539,3230100
2015-10-30,52.26455688476562,52.26455688476562,50.682960510253906,50.97771453857422,6806000
2015-11-02,51.30122375488281,51.86196899414063,51.27965545654297,51.63910675048828,4055800
2015-11-03,51.38030242919922,52.09202194213867,51.329978942871094,51.91229248046875,3707000
2015-11-04,51.96261596679688,52.09920883178711,51.286842346191406,51.430625915527344,3273500
2015-11-05,51.51689529418945,51.71099853515625,50.884254455566406,51.16463088989258,3596900
2015-11-06,50.95614624023438,51.286842346191406,50.682960510253906,51.2149543762207,3502500
2015-11-09,50.80517578125,50.80517578125,49.173255920410156,49.6046028137207,6944500
2015-11-10,49.48238754272461,49.82746124267578,49.13012313842773,49.43206405639648,4109400
2015-11-11,49.69805908203125,49.83465194702149,49.07979965209961,49.20201110839844,3746200
2015-11-12,49.1157455444336,49.22357940673828,47.94392395019531,48.25305557250977,9025700
2015-11-13,49.87059783935547,50.23004913330078,48.79942321777344,49.94248580932617,11121300
2015-11-16,49.68368148803711,49.86340713500977,49.02947616577149,49.4751968383789,4785800
2015-11-17,49.45363235473633,50.35945510864258,49.29547119140625,50.2803726196289,7034400
2015-11-18,50.323509216308594,51.25808715820313,50.1222152709961,51.128684997558594,6653400
2015-11-19,51.04241561889648,51.75413513183594,50.86987686157226,51.5312728881836,4422500
2015-11-20,51.87634658813477,52.72465896606445,51.66067504882813,52.30769348144531,5928900
2015-11-23,52.3436393737793,52.68152236938477,52.1423454284668,52.25736999511719,3554000
2015-11-24,51.64629745483398,52.25017929077149,51.488136291503906,52.03450775146485,3045400
2015-11-25,52.24299240112305,52.40114974975586,52.09920883178711,52.18547821044922,3222800
2015-11-27,52.25736999511719,52.48022842407226,51.90510559082031,52.45147323608398,2558800
2015-11-30,52.32925796508789,52.53055191040039,52.06326293945313,52.12796401977539,4477400
2015-12-01,52.6240119934082,53.77426147460938,52.6240119934082,53.544212341308594,7057500
2015-12-02,53.55858993530274,54.27749633789063,53.537025451660156,53.88209915161133,4914500
2015-12-03,53.96836853027344,54.047447204589844,52.4227180480957,52.57368850708008,5513600
2015-12-04,52.96908569335938,54.93889236450195,52.83968353271485,54.73759841918945,5537700
2015-12-07,54.58662796020508,55.09705352783203,53.92523193359375,54.93170547485352,5042300
2015-12-08,54.140907287597656,54.88856887817383,53.29259490966797,54.342201232910156,4190600
2015-12-09,54.29906463623047,55.01797103881836,52.9475212097168,53.05535507202149,7179500
2015-12-10,53.19913864135742,53.27102661132813,51.16463088989258,52.6168212890625,9046200
2015-12-11,52.18547821044922,52.45866394042969,50.99209213256836,51.25808715820313,5428200
2015-12-14,51.15744018554688,51.5312728881836,50.66858291625977,51.50970458984375,6037400
2015-12-15,51.91229248046875,52.4227180480957,51.8188362121582,52.19985580444336,6818100
2015-12-16,52.55212020874024,53.0194091796875,51.82602310180664,52.86843872070313,4412900
2015-12-17,52.86843872070313,53.20632553100586,51.90510559082031,51.90510559082031,4493700
2015-12-18,51.64629745483398,51.88353729248047,51.04241561889648,51.64629745483398,6995100
2015-12-21,51.76851272583008,52.93313980102539,51.76851272583008,52.76779174804688,6713500
2015-12-22,52.90438461303711,52.9475212097168,51.8116455078125,52.48022842407226,6282300
2015-12-23,52.57368850708008,53.40043258666992,52.55212020874024,53.28540802001953,4799300
2015-12-24,53.08411026000977,53.67361450195313,52.96908569335938,53.19913864135742,2128500
2015-12-28,52.9475212097168,53.16319274902344,52.52336502075195,53.08411026000977,4813800
2015-12-29,53.32854080200195,53.738319396972656,53.03378677368164,53.37167358398438,3702200
2015-12-30,53.31416320800781,53.47232055664063,52.99065399169922,53.06254577636719,3076300
2015-12-31,52.940330505371094,53.12724685668945,52.49460983276367,52.51617431640625,2431600
2016-01-04,51.27246475219727,51.9410514831543,50.783607482910156,51.91229248046875,4821600
2016-01-05,52.35801696777344,52.6240119934082,51.26527786254883,51.78289031982422,5273400
2016-01-06,51.19338607788086,51.74694442749024,50.91301345825195,51.4162483215332,5049300
2016-01-07,50.18691635131836,50.625450134277344,49.374549865722656,49.66211318969727,11005400
2016-01-08,49.777137756347656,50.15816116333008,48.86412811279297,48.9863395690918,5996100
2016-01-11,49.25233459472656,49.56146621704102,48.35370254516602,48.90007019042969,5891800
2016-01-12,49.29547119140625,50.17253875732422,49.216392517089844,50.01437759399414,4545700
2016-01-13,50.69015121459961,50.69015121459961,49.43925094604492,49.62616729736328,6756300
2016-01-14,49.78432846069336,50.50323486328125,48.7850456237793,50.33069610595703,5242100
2016-01-15,49.06542205810547,49.44644165039063,47.99424743652344,48.23148727416992,9504000
2016-01-19,48.47591781616211,49.81308364868164,48.41840362548828,49.43925094604492,9644700
2016-01-20,48.75629043579102,49.26671600341797,47.79295349121094,48.87850570678711,7391200
2016-01-21,49.1157455444336,50.23723983764648,48.66283416748047,49.575843811035156,5885700
2016-01-22,49.76995086669922,50.05751419067383,49.36736297607422,49.5902214050293,7474300
2016-01-25,49.43925094604492,49.82746124267578,48.41840362548828,48.44715881347656,6917000
2016-01-26,48.83536911010742,50.35945510864258,48.713157653808594,50.23004913330078,4331400
2016-01-27,49.94967651367188,50.625450134277344,49.63335800170898,49.89216232299805,4056800
2016-01-28,50.17253875732422,51.12149429321289,49.82746124267578,50.61825942993164,5690300
2016-01-29,50.83393096923828,52.05607604980469,50.66858291625977,52.02731704711914,6014200
2016-02-01,51.70381164550781,52.8253059387207,51.38030242919922,52.55212020874024,6805700
2016-02-02,52.17110061645508,53.10567855834961,51.430625915527344,51.99137496948242,14394200
2016-02-03,52.18547821044922,52.67433547973633,51.35154724121094,52.08483123779297,14667900
2016-02-04,51.73975372314453,52.47304153442383,50.381019592285156,51.98418426513672,17138900
2016-02-05,51.98418426513672,52.2214241027832,49.95686721801758,50.15097045898438,10857000
2016-02-08,49.3961181640625,49.45363235473633,48.09489440917969,48.47591781616211,6984700
2016-02-09,47.94392395019531,49.08698654174805,47.72106552124024,47.7857666015625,6272500
2016-02-10,48.10927200317383,48.87850570678711,47.94392395019531,47.99424743652344,3499600
2016-02-11,47.26815414428711,47.5772819519043,46.42703247070313,46.90150833129883,4445900
2016-02-12,47.40474319458008,48.51905059814453,47.23220825195313,48.411216735839844,4039400
2016-02-16,49.00790786743164,50.26599502563477,49.00790786743164,49.978431701660156,6773700
2016-02-17,50.35945510864258,51.51689529418945,50.323509216308594,51.186195373535156,6475800
2016-02-18,50.94895935058594,51.49532699584961,50.58950424194336,51.06398391723633,4097800
2016-02-19,50.92020034790039,51.028038024902344,50.14377975463867,50.69734191894531,4640300
2016-02-22,51.26527786254883,51.86196899414063,51.12149429321289,51.7325668334961,7635100
2016-02-23,51.37311172485352,51.89791488647461,51.04241561889648,51.4090576171875,4782500
2016-02-24,50.83393096923828,51.53845977783203,49.9928092956543,51.387489318847656,4711700
2016-02-25,51.62472915649414,51.71818923950195,49.97124481201172,51.0136604309082,6946700
2016-02-26,51.43781280517578,51.43781280517578,50.63982772827149,51.34435653686523,8354200
2016-02-29,51.26527786254883,52.7462272644043,51.20057678222656,52.09920883178711,7788300
2016-03-01,52.40114974975586,55.13299942016602,52.3364486694336,54.77354431152344,9650400
2016-03-02,54.50754928588867,54.73041152954102,53.81739807128906,54.21279525756836,3719500
2016-03-03,54.29906463623047,54.9532699584961,53.85334396362305,54.91732406616211,2946500
2016-03-04,54.91732406616211,56.3623275756836,54.57225036621094,56.11071014404297,6650200
2016-03-07,55.71531295776367,56.376708984375,55.248023986816406,56.11071014404297,4712400
2016-03-08,55.6434211730957,55.90941619873047,55.08986282348633,55.12580871582031,4995000
2016-03-09,55.42774963378906,55.81595993041992,54.651329040527344,54.852622985839844,3592300
2016-03-10,55.20488739013672,55.69374465942383,54.27030944824219,55.18332290649414,3424300
2016-03-11,55.47088241577149,55.92379760742188,55.19050979614258,55.90941619873047,2512400
2016-03-14,55.8447151184082,55.89503860473633,55.29834747314453,55.751258850097656,3647400
2016-03-15,55.67936706542969,56.92307662963867,55.54277420043945,56.24011611938477,4069500
2016-03-16,55.9669303894043,56.79367446899414,55.9669303894043,56.54205703735352,3322400
2016-03-17,56.64270401000977,57.12437057495117,56.161033630371094,56.64270401000977,3089100
2016-03-18,56.79367446899414,56.82962036132813,56.21854782104492,56.29762649536133,6928100
2016-03-21,56.39827346801758,57.23939514160156,56.33357238769531,57.10280227661133,5257400
2016-03-22,56.62113571166992,57.14593887329102,56.54924392700195,56.779296875,2783900
2016-03-23,56.86556243896485,58.5909423828125,56.161033630371094,57.90797805786133,9057700
2016-03-24,57.59165954589844,57.59165954589844,56.72897338867188,57.04529190063477,4167200
2016-03-28,57.41912460327149,57.562904357910156,57.06686019897461,57.36880111694336,2142800
2016-03-29,57.31847763061523,57.95111465454102,57.20344924926758,57.92235946655274,2922700
2016-03-30,58.36089324951172,59.18044662475586,58.07332992553711,59.13012313842773,5034000
2016-03-31,59.16606903076172,59.3961181640625,58.52624130249024,58.84255981445313,3889300
2016-04-01,58.14521789550781,59.52552032470703,58.03019332885742,59.14450073242188,3147200
2016-04-04,59.28109359741211,59.30984878540039,58.45434951782226,58.87850570678711,2851800
2016-04-05,58.87850570678711,59.24514770507813,58.24586486816406,58.64126586914063,2519100
2016-04-06,58.569374084472656,58.88569259643555,58.23148727416992,58.871315002441406,2212500
2016-04-07,58.69158935546875,59.13731002807617,58.07332992553711,58.42559432983398,2883600
2016-04-08,58.72753524780274,59.33141708374024,58.569374084472656,59.19482421875,4167700
2016-04-11,59.28828048706055,59.45363235473633,58.69877624511719,58.80661392211914,2807500
2016-04-12,58.69158935546875,59.1876335144043,58.03019332885742,58.9863395690918,5292700
2016-04-13,58.08051681518555,59.05823135375977,58.04457092285156,59.05823135375977,4137100
2016-04-14,58.89288330078125,59.25952529907226,58.63407516479492,59.23795700073242,3354100
2016-04-15,59.13731002807617,59.216392517089844,58.54780578613281,58.83536911010742,3356300
2016-04-18,58.92163848876953,59.417686462402344,58.60531997680664,59.3889274597168,3471700
