city,date,product,prodcode,quantity,weight_lb,price_usd
Los Angeles,Jan 23,Pear,4412,256,2.8996557256672535,2.7007367966696623
Los Angeles,Jan 23,Apricot,3302,438,13.509318724134937,0.7982112856232562
Los Angeles,Jan 23,Banana,4011,397,19.216817190358416,2.232545061921701
Los Angeles,Jan 23,Strawberries,4323,169,6.796427403111012,0.7020522452774458
Los Angeles,Jan 23,Cucumber,4062,129,19.225891790771858,1.3952776537742466
Los Angeles,Jan 23,Mushroom,4650,329,20.896290798904374,1.1734947692137212
Los Angeles,Jan 23,Apple (Fuji),4131,296,10.675456080166624,0.8942391067510471
Los Angeles,Jan 23,Banana,4011,387,17.311866504419598,1.0413534374791198
Los Angeles,Jan 23,Kiwi,4030,309,18.183557695569473,1.9841395479859787
Los Angeles,Jan 23,Avocado,4225,159,7.241907911095769,2.7117831268813464
Los Angeles,Jan 23,Mushroom,4650,348,19.148554619308563,1.7858032766496763
Los Angeles,Jan 23,Avocado,4225,498,8.366257702140139,3.1556098873959857
Los Angeles,Jan 23,Pear,4412,244,15.531205887300896,2.9879210332990627
Los Angeles,Jan 23,Pear,4412,228,19.719574615592137,3.195810485526454
Los Angeles,Jan 23,Apricot,3302,431,12.701400328800084,3.0791361333802345
Los Angeles,Jan 23,Blueberries,4240,242,12.088075579330326,2.2663674151524904
Los Angeles,Jan 23,Eggplant,4081,229,10.517459036828951,2.9072890971554446
Los Angeles,Jan 23,Grapes,4272,137,3.8800475731957706,0.6446140945889056
Los Angeles,Jan 23,Lychee,4309,428,21.141549250343814,0.7338269681320526
Los Angeles,Jan 23,Eggplant,4081,345,12.677803366584705,0.9005945837823675
Los Angeles,Jan 23,Onion,4159,345,15.616418272536249,1.6629837661283091
Los Angeles,Jan 23,Peach,4404,363,14.391821387689562,0.7166594876442105
Los Angeles,Jan 23,Kiwi,4030,272,21.24898862098344,2.463678702141624
Los Angeles,Jan 23,Mushroom,4650,280,14.32110759485513,2.9732990823220464
Los Angeles,Jan 23,Lemon,4958,355,13.458448762260378,2.2376259417040276
Los Angeles,Jan 23,Strawberries,4323,395,10.941179455723614,2.626775980414823
Los Angeles,Jan 23,Apple (Fuji),4131,319,19.95399835538119,1.4535881322342903
Los Angeles,Jan 23,Eggplant,4081,256,15.48702633874491,1.9657641769852492
Los Angeles,Jan 23,Cucumber,4062,391,4.091521808784456,2.018060046550818
Los Angeles,Jan 23,Banana,4011,304,6.815212407754735,1.9694932687678377
Los Angeles,Jan 23,Apple (Fuji),4131,218,18.357949448144065,1.4272588356514462
Los Angeles,Jan 23,Apple (Fuji),4131,157,16.42217522901483,2.847360835480504
Los Angeles,Jan 23,Lemon,4958,101,11.642977465502918,1.303735652717296
Los Angeles,Jan 23,Lemon,4958,185,10.649554560193792,1.493155199813191
Los Angeles,Jan 23,Grapes,4272,117,16.679094526311385,3.0611936797038655
Los Angeles,Jan 23,Tomato,4796,227,14.61659489357844,2.6568310796399603
Los Angeles,Jan 23,Banana,4011,379,9.060496521461756,2.316610915597994
Los Angeles,Jan 23,Grapes,4272,467,9.992749564768747,2.3091137303970757
Los Angeles,Jan 23,Tomato,4796,396,9.49754276452586,1.4558048117440194
Los Angeles,Jan 23,Mushroom,4650,344,6.835883755935357,1.2974215021939017
Los Angeles,Jan 23,Tomato,4796,354,18.688102809339764,2.217797061381862
Los Angeles,Jan 23,Grapes,4272,460,2.208932541823015,1.9586307385587136
Los Angeles,Jan 23,Banana,4011,195,11.780317779118196,2.307606901403051
Los Angeles,Jan 23,Grapes,4272,130,14.238056316552685,1.2739948792848736
Los Angeles,Jan 23,Cucumber,4062,394,11.055189696559683,3.252986995573156
Los Angeles,Jan 23,Peach,4404,343,12.620172950951384,2.9814144863164986
Los Angeles,Jan 23,Pear,4412,331,7.628822624962777,1.6812643507262692
Los Angeles,Jan 23,Eggplant,4081,458,3.825980433262885,1.9247391302604229
Los Angeles,Jan 23,Strawberries,4323,488,20.953830820741132,1.592734905728139
Los Angeles,Jan 23,Apricot,3302,294,3.8776655850932005,1.8147022024029866
Los Angeles,Jan 23,Apricot,3302,466,11.238440220989288,1.6898323531029746
Los Angeles,Jan 23,Lychee,4309,300,2.8785632819868625,1.235145876428578
Los Angeles,Jan 23,Grapes,4272,302,16.751392128365115,2.44232942200033
Los Angeles,Jan 23,Onion,4159,206,11.101425851508976,2.606567784806248
Los Angeles,Jan 23,Strawberries,4323,399,3.542741194320843,0.5707579827401787
Los Angeles,Jan 23,Lemon,4958,113,8.817371207801626,3.0799430778832178
Los Angeles,Jan 23,Peach,4404,191,14.000338666094468,2.637712447450031
Los Angeles,Jan 23,Lychee,4309,188,13.334262474812569,1.124316811922472
Los Angeles,Jan 23,Apricot,3302,218,12.902229961846025,1.3949679540353828
Los Angeles,Jan 23,Banana,4011,253,11.639485327433796,2.3030494552920575
Los Angeles,Jan 23,Avocado,4225,456,17.357810668228197,3.1469529802678156
Los Angeles,Jan 23,Lychee,4309,290,17.907756282994526,1.8770122549729422
Los Angeles,Jan 23,Lychee,4309,405,18.101373981963846,2.854627909557894
Los Angeles,Jan 23,Corn,4078,205,3.2005361244548114,1.4508208364248276
Los Angeles,Jan 23,Tomato,4796,234,19.693772912351417,2.7489013408310714
Los Angeles,Jan 23,Lychee,4309,452,13.881650168262423,2.48961003003642
Los Angeles,Jan 23,Tomato,4796,393,14.960334403673189,2.858002734615002
Los Angeles,Jan 23,Avocado,4225,448,4.414837115304545,2.9596595066948796
Los Angeles,Jan 23,Onion,4159,248,16.769975388143212,1.9312380156014117
Los Angeles,Jan 23,Cucumber,4062,109,21.66968884151429,1.7687328152358532
Los Angeles,Jan 23,Mushroom,4650,457,7.84162928853184,0.6033223777893
Los Angeles,Jan 23,Strawberries,4323,344,14.312996853794903,1.5462479908717797
Los Angeles,Jan 23,Apple (Gala),4134,119,10.581248963577673,1.8123291539493949
Los Angeles,Jan 23,Lemon,4958,242,11.72132152649574,2.975041790760588
Los Angeles,Jan 23,Onion,4159,354,2.693243602616713,0.7198933048173786
Los Angeles,Jan 23,Blueberries,4240,356,6.4908204017672695,3.0975867236964407
Los Angeles,Jan 23,Cucumber,4062,301,8.658133955858649,0.8068197494838387
Los Angeles,Jan 23,Pear,4412,270,17.82256579087116,2.854124340065755
Los Angeles,Jan 23,Blueberries,4240,159,3.5452082516159864,3.2465714912512342
Los Angeles,Jan 23,Onion,4159,443,20.351148991147056,1.0618299422902056
Los Angeles,Jan 23,Onion,4159,238,9.563576023001225,2.488707525026985
Los Angeles,Jan 23,Apple (Gala),4134,407,18.688121977914125,1.3117934778681957
Los Angeles,Jan 23,Grapes,4272,359,17.528082836931574,0.7278715893742629
Los Angeles,Jan 23,Apple (Fuji),4131,130,18.25838972614147,0.8189034958020784
Los Angeles,Jan 23,Apple (Gala),4134,282,12.001330030849205,0.7274301838013344
Los Angeles,Jan 23,Apple (Gala),4134,444,7.801268970081583,0.5758759164134972
Los Angeles,Jan 23,Tomato,4796,323,7.595052640326322,3.266390460613184
Los Angeles,Jan 23,Banana,4011,463,8.446027166536078,1.673504817369394
Los Angeles,Jan 23,Pear,4412,439,17.89482479761355,0.6502994334558025
Los Angeles,Jan 23,Cucumber,4062,100,17.317792290775106,2.4173490314977246
Los Angeles,Jan 23,Lemon,4958,244,10.290618146257476,2.0266188000212426
Los Angeles,Jan 23,Apricot,3302,162,2.8220885267015547,1.786294231901411
Los Angeles,Jan 23,Cucumber,4062,435,19.899854882294314,1.0560710610123352
Los Angeles,Jan 23,Blueberries,4240,109,18.893023937242106,2.2325959632406014
Los Angeles,Jan 23,Onion,4159,491,2.9782990708947183,1.1245181153761223
Los Angeles,Jan 23,Lychee,4309,249,2.395566513249651,0.9768948726239615
Los Angeles,Jan 23,Corn,4078,440,6.980026820488274,2.901769278815482
Los Angeles,Jan 23,Cucumber,4062,228,3.5013312097173186,3.262211204809137
Los Angeles,Jan 23,Pear,4412,451,7.944887535786257,2.806953344214708
Los Angeles,Jan 23,Avocado,4225,229,5.543448525760323,1.5690411715884693
Los Angeles,Jan 23,Peach,4404,429,5.348906323406846,2.9636037160642448
Los Angeles,Jan 23,Apple (Gala),4134,218,9.062780735082924,3.069136762071867
Los Angeles,Jan 23,Eggplant,4081,464,8.082041142508388,3.1144981109653602
Los Angeles,Jan 23,Pear,4412,197,17.520261533046142,2.658635912300088
Los Angeles,Jan 23,Pear,4412,326,9.753437197720633,1.051085019495804
Los Angeles,Jan 23,Onion,4159,354,6.259132577199489,0.8396696850657464
Los Angeles,Jan 23,Blueberries,4240,438,18.75122932731174,2.0652320758206772
Los Angeles,Jan 23,Lychee,4309,108,14.71709165829234,2.013749259710312
Los Angeles,Jan 23,Grapes,4272,261,4.826367791509256,2.6019690928631465
Los Angeles,Jan 23,Tomato,4796,326,7.5192762370686985,1.1825774103170261
Los Angeles,Jan 23,Blueberries,4240,162,4.080163741577417,1.9573088249424475
Los Angeles,Jan 23,Apricot,3302,498,3.591041004424915,0.934303480561357
Los Angeles,Jan 23,Pear,4412,447,10.597630349779502,1.0685069611179643
Los Angeles,Jan 23,Apple (Fuji),4131,280,17.013211642578245,2.2404019639478068
Los Angeles,Jan 23,Corn,4078,354,8.429099858598784,1.6734540914883838
Los Angeles,Jan 23,Banana,4011,235,14.62081129765138,2.9503862965037118
Los Angeles,Jan 23,Lemon,4958,319,16.087621845584366,2.918099518469535
Los Angeles,Jan 23,Lychee,4309,215,12.13930594082922,2.384805346443318
Los Angeles,Jan 23,Apple (Gala),4134,467,19.56173280635849,0.7678415801608935
Los Angeles,Jan 23,Mushroom,4650,340,10.95545524917543,0.8510244811885059
Los Angeles,Jan 23,Apple (Fuji),4131,453,2.3502406996209175,3.2858237028820443
Los Angeles,Jan 23,Cucumber,4062,273,20.15812073275447,2.8318435993394817
Los Angeles,Jan 23,Blueberries,4240,302,15.594368091644721,1.9895744511857631
Los Angeles,Jan 23,Apple (Gala),4134,478,9.246695747040214,0.9011928225052543
Los Angeles,Jan 23,Strawberries,4323,250,12.39557230337523,2.2624885154189545
Los Angeles,Jan 23,Eggplant,4081,392,2.288237331947312,2.3332169724279086
Los Angeles,Jan 23,Pear,4412,103,15.958582700230183,3.009991209500004
Los Angeles,Jan 23,Pear,4412,268,7.477823512721807,1.8693380843149499
Los Angeles,Jan 23,Strawberries,4323,458,9.339150216057897,2.7652471246663484
Los Angeles,Jan 23,Apple (Fuji),4131,198,14.71852808892727,0.6537033504690044
Los Angeles,Jan 23,Tomato,4796,167,15.700580235570671,1.5398176850983873
Los Angeles,Jan 23,Mushroom,4650,458,5.327594980876893,1.9790972254821102
Los Angeles,Jan 23,Mushroom,4650,275,21.32312793210149,1.2823242483544164
Los Angeles,Jan 23,Orange,4012,340,9.116677022073418,1.260005052795168
Los Angeles,Jan 23,Kiwi,4030,478,8.020263851527126,2.091302204539534
Los Angeles,Jan 23,Cucumber,4062,229,18.132236488489436,2.908099152799696
Los Angeles,Jan 23,Apricot,3302,166,18.855599333439024,0.81817535108421
Los Angeles,Jan 23,Blueberries,4240,275,2.637948005087674,1.7380032482440584
Los Angeles,Jan 23,Cucumber,4062,358,7.345613217633218,2.256279793463182
Los Angeles,Jan 23,Lychee,4309,217,2.5484051032923163,2.135964619123843
Los Angeles,Jan 23,Eggplant,4081,243,21.507100648013875,1.5786694533424452
Los Angeles,Jan 23,Apple (Gala),4134,321,5.487039906205609,2.200294237129856
Los Angeles,Jan 23,Apple (Fuji),4131,443,17.515312666306272,1.1595091301831417
Los Angeles,Jan 23,Banana,4011,219,10.795755660254509,2.5445578699698674
Los Angeles,Jan 23,Apple (Gala),4134,183,10.748228839738296,0.5880451522069052
Los Angeles,Jan 23,Banana,4011,499,3.655674394546077,2.9533940024091865
Los Angeles,Jan 19,Lemon,4958,323,18.158413813728842,1.365349241194781
Los Angeles,Jan 19,Apple (Gala),4134,466,13.504772010212765,2.517889993626159
Los Angeles,Jan 19,Orange,4012,484,16.752085723727944,0.5709557114867494
Los Angeles,Jan 19,Grapes,4272,209,6.319539209082723,1.7342069471022115
Los Angeles,Jan 19,Cucumber,4062,194,17.55880243200809,1.1445398576441221
Los Angeles,Jan 19,Onion,4159,167,12.271611322741956,1.8073561319732108
Los Angeles,Jan 19,Mushroom,4650,460,16.93948814845644,1.6973437321255915
Los Angeles,Jan 19,Lychee,4309,474,17.186751665966586,1.1350158974062652
Los Angeles,Jan 19,Cucumber,4062,370,17.092299894196913,1.7810343279968948
Los Angeles,Jan 19,Grapes,4272,377,20.581303721619772,0.6968014814308845
Los Angeles,Jan 19,Cucumber,4062,454,18.419386660587044,1.5988257462275215
Los Angeles,Jan 19,Lychee,4309,151,8.750735005922616,2.9552222336176786
Los Angeles,Jan 19,Corn,4078,115,18.217395429452882,2.3999085440416823
Los Angeles,Jan 19,Blueberries,4240,306,7.168731883075089,1.1090705235954375
Los Angeles,Jan 19,Apple (Fuji),4131,284,13.842349174013362,1.4522491057403386
Los Angeles,Jan 19,Mushroom,4650,161,21.777819004608318,0.6621646757237614
Los Angeles,Jan 19,Orange,4012,452,13.6043842821382,1.342132094327826
Los Angeles,Jan 19,Banana,4011,211,11.317734403396026,0.6116643956745975
Los Angeles,Jan 19,Lemon,4958,422,21.865079748863355,1.721307138632983
Los Angeles,Jan 19,Kiwi,4030,440,4.073518621968105,2.253977376688272
Los Angeles,Jan 19,Kiwi,4030,365,19.624981006514282,3.084718818671536
Los Angeles,Jan 19,Mushroom,4650,270,9.848847020184621,1.1829695293679834
Los Angeles,Jan 19,Lychee,4309,246,5.023092721914873,1.9299034448456953
Los Angeles,Jan 19,Corn,4078,304,18.520874299528078,2.7508317690924744
Los Angeles,Jan 19,Kiwi,4030,432,6.615620613750071,1.0884269577334635
Los Angeles,Jan 19,Corn,4078,374,13.518739622039721,1.5538526573916898
Los Angeles,Jan 19,Tomato,4796,272,18.802763338759544,2.7986054152250293
Los Angeles,Jan 19,Banana,4011,249,17.088163538975643,0.567355002462864
Los Angeles,Jan 19,Corn,4078,475,2.4648667827714235,2.712451454321854
Los Angeles,Jan 19,Eggplant,4081,339,5.755925326654688,3.0907226298120807
Los Angeles,Jan 19,Tomato,4796,344,8.516769426409155,0.6199468677630648
Los Angeles,Jan 19,Peach,4404,183,20.169610117143023,1.2294271685066633
Los Angeles,Jan 19,Apple (Fuji),4131,148,13.29639663421549,3.0199912582291293
Los Angeles,Jan 19,Avocado,4225,498,6.256587656214834,1.315571075025946
Los Angeles,Jan 19,Cucumber,4062,465,16.88772646524012,1.6234003027901054
Los Angeles,Jan 19,Apple (Gala),4134,111,10.369330434734003,1.665333953872323
Los Angeles,Jan 19,Onion,4159,223,17.844143741624432,2.20536512847757
Los Angeles,Jan 19,Mushroom,4650,251,6.154001037450508,0.5872812488931232
Los Angeles,Jan 19,Pear,4412,423,21.00867497022264,0.9874930172925815
Los Angeles,Jan 19,Peach,4404,208,20.40909235980362,0.8767796156578698
Los Angeles,Jan 19,Cucumber,4062,109,11.486120127141477,1.891713249043096
Los Angeles,Jan 19,Lemon,4958,435,7.35336558748968,1.9220241136616096
Los Angeles,Jan 19,Kiwi,4030,328,10.123061557859183,2.8103893497143875
Los Angeles,Jan 19,Corn,4078,143,7.451196182379499,0.5984022208838724
Los Angeles,Jan 19,Kiwi,4030,171,6.105863441061229,0.8642565875896253
Los Angeles,Jan 19,Strawberries,4323,196,15.335752896452323,1.8431871786131524
Los Angeles,Jan 19,Apple (Fuji),4131,220,21.009601017972457,3.029937481461093
Los Angeles,Jan 19,Blueberries,4240,469,3.299415956763551,0.5774132722406649
Los Angeles,Jan 19,Apple (Fuji),4131,246,7.130285264179111,3.269162672525272
Los Angeles,Jan 19,Lychee,4309,427,9.564391116145998,1.9622747807414274
Los Angeles,Jan 19,Eggplant,4081,340,21.155217872979122,1.7681108258082532
Los Angeles,Jan 19,Orange,4012,388,17.18872867068276,0.7264920777059161
Los Angeles,Jan 19,Strawberries,4323,104,13.873203105852008,1.560335155937355
Los Angeles,Jan 19,Grapes,4272,367,20.96525637903251,0.8364072369411588
Los Angeles,Jan 19,Peach,4404,492,21.850848921807483,2.511847504193429
Los Angeles,Jan 19,Avocado,4225,376,15.344867341499777,1.5074367052409798
Los Angeles,Jan 19,Pear,4412,256,4.951133031677455,1.336458956077695
Los Angeles,Jan 19,Apple (Gala),4134,182,8.813088631117717,1.8992285011452623
Los Angeles,Jan 19,Cucumber,4062,475,5.178845940250904,1.6005981664173305
Los Angeles,Jan 19,Peach,4404,160,6.302677488280461,2.590410909801722
Los Angeles,Jan 19,Onion,4159,163,19.26148503967561,2.560479450109415
Los Angeles,Jan 19,Lemon,4958,389,14.945435350341723,1.6889580442919396
Los Angeles,Jan 19,Mushroom,4650,356,7.0778008685447285,3.131471645506099
Los Angeles,Jan 19,Blueberries,4240,425,10.39425864936784,2.8685330001870173
Los Angeles,Jan 19,Eggplant,4081,246,7.1918097309768205,0.9648554999264889
Los Angeles,Jan 19,Blueberries,4240,173,3.4503576600924135,1.35579490843229
Los Angeles,Jan 19,Corn,4078,104,8.372897275863217,1.3892860989551992
Los Angeles,Jan 19,Apricot,3302,406,10.497360726678744,2.730382628750522
Los Angeles,Jan 19,Grapes,4272,467,2.5108704807236792,2.2345796138513836
Los Angeles,Jan 19,Kiwi,4030,201,15.99098363928497,1.454706911824178
Los Angeles,Jan 19,Lychee,4309,193,6.172416652878747,2.1853734558797444
Los Angeles,Jan 19,Strawberries,4323,182,17.00356874787249,2.042531568568666
Los Angeles,Jan 19,Corn,4078,353,10.497656461177394,0.7440731165232137
Los Angeles,Jan 19,Lemon,4958,157,11.843346338206903,0.8216516451910139
Los Angeles,Jan 19,Eggplant,4081,438,3.8124131993856283,1.551263103215024
Los Angeles,Jan 19,Corn,4078,282,21.838719012914225,0.9312127381097526
Los Angeles,Jan 19,Corn,4078,355,3.9780548296868803,0.6086573434993625
Los Angeles,Jan 19,Pear,4412,268,7.674792070267722,2.1606571160489696
Los Angeles,Jan 19,Apple (Gala),4134,407,3.6898126251064243,1.4680546951829456
Los Angeles,Jan 19,Mushroom,4650,205,7.2289171497337525,2.376688247616403
Los Angeles,Jan 19,Kiwi,4030,365,8.275801522424445,0.9066893908428029
Los Angeles,Jan 19,Lemon,4958,462,3.708104359358549,3.2731141446391123
Los Angeles,Jan 19,Tomato,4796,445,15.016204744949938,0.5631791369640269
Los Angeles,Jan 19,Peach,4404,159,12.191106094885619,1.1959869996760972
Los Angeles,Jan 19,Onion,4159,311,4.586359768407419,0.8016082440270111
Los Angeles,Jan 19,Kiwi,4030,248,8.588370113866404,3.2912995810736905
Los Angeles,Jan 19,Strawberries,4323,358,20.291633960744367,2.4972481815028007
Los Angeles,Jan 19,Blueberries,4240,467,11.870450587105006,1.8492255337303505
Los Angeles,Jan 19,Grapes,4272,314,2.726821638736874,2.3761039907811212
Los Angeles,Jan 19,Lychee,4309,375,11.233670666627587,2.6190584151307124
Los Angeles,Jan 19,Avocado,4225,338,17.598153855558486,2.624767641082872
Los Angeles,Jan 19,Cucumber,4062,416,8.134366740472615,1.2542564141447656
Los Angeles,Jan 19,Apple (Gala),4134,237,8.682442561769859,3.0825538190663795
Los Angeles,Jan 19,Lemon,4958,155,6.373274776013568,0.7709064544877038
Los Angeles,Jan 19,Apple (Fuji),4131,446,12.56668222360313,2.1010928156436424
Los Angeles,Jan 19,Apple (Fuji),4131,250,20.522792851598936,1.605307872768026
Los Angeles,Jan 19,Lychee,4309,242,14.894697959581391,2.9189288953319195
Los Angeles,Jan 19,Lychee,4309,267,6.423410154599697,3.0338575495523403
Los Angeles,Jan 19,Cucumber,4062,214,6.8562839135061955,1.846142926090397
Los Angeles,Jan 19,Blueberries,4240,299,9.618858246784658,3.032206011831295
Los Angeles,Jan 19,Peach,4404,442,5.6303496172186,0.726660624856595
Los Angeles,Jan 19,Onion,4159,179,12.601983914710582,2.975311676983256
Los Angeles,Jan 19,Lemon,4958,303,12.36006336300634,1.0915389736299403
Los Angeles,Jan 19,Apple (Fuji),4131,114,2.869130508601666,0.5871628167922609
Los Angeles,Jan 19,Kiwi,4030,144,17.258426358504224,2.6396714432747106
Los Angeles,Jan 19,Apple (Fuji),4131,306,12.313048861594872,1.174520598736126
Los Angeles,Jan 19,Mushroom,4650,497,21.980373463593423,2.0977622950566004
Los Angeles,Jan 19,Pear,4412,329,21.93288628025912,0.5508188019273803
Los Angeles,Jan 19,Apricot,3302,215,5.2205775078851735,2.7484402029775086
Los Angeles,Jan 19,Pear,4412,368,17.011323413532228,1.6138673427165486
Los Angeles,Jan 19,Pear,4412,313,7.314961417904124,2.729426060058177
Los Angeles,Jan 19,Orange,4012,296,17.21623531212099,1.4442220308817924
Los Angeles,Jan 19,Orange,4012,183,2.8853103527799253,1.8131422880804167
Los Angeles,Jan 19,Corn,4078,330,8.324580533057452,2.277209629141726
Los Angeles,Jan 19,Banana,4011,499,19.372346226731317,2.5597935948870147
Los Angeles,Jan 19,Corn,4078,218,10.816228799475358,2.628983896353748
Los Angeles,Jan 19,Kiwi,4030,231,20.82799933208153,0.7297689821687527
Los Angeles,Jan 19,Cucumber,4062,103,7.996008007600905,1.547929337027017
Los Angeles,Jan 19,Peach,4404,423,13.324073575390504,1.6877251513185911
Los Angeles,Jan 19,Avocado,4225,343,19.162173093855383,0.9197465952718631
Los Angeles,Jan 19,Tomato,4796,102,17.00541905006394,0.5990610036067665
Los Angeles,Jan 19,Cucumber,4062,481,9.333142629032956,2.6602334542083557
Los Angeles,Jan 19,Banana,4011,437,14.657370047084989,2.440305397624616
Los Angeles,Jan 19,Lychee,4309,374,14.063128387881443,1.769580093806144
Los Angeles,Jan 19,Avocado,4225,152,8.584884909307585,0.5633732692338527
Los Angeles,Jan 19,Orange,4012,194,16.46302082403563,2.9608254598686474
Los Angeles,Jan 19,Corn,4078,177,20.181575309066105,0.7358094258932397
Los Angeles,Jan 19,Mushroom,4650,204,6.958993989322335,1.0206017147982493
Los Angeles,Jan 19,Peach,4404,387,3.637288513919339,2.2044381543644707
Los Angeles,Jan 19,Apricot,3302,263,15.48599349926226,2.3320272679091434
Los Angeles,Jan 19,Kiwi,4030,389,7.691550770355389,2.110279661091045
Los Angeles,Jan 19,Apple (Fuji),4131,395,12.345401510410012,3.1010449649882506
Los Angeles,Jan 19,Orange,4012,464,3.372713809879497,2.410937073710375
Los Angeles,Jan 19,Kiwi,4030,105,21.427725868159907,3.0389173953561115
Los Angeles,Jan 19,Kiwi,4030,112,14.280563063547016,2.749384357198142
Los Angeles,Jan 19,Eggplant,4081,472,4.265451777586714,0.9419096517493017
Los Angeles,Jan 19,Cucumber,4062,213,6.484639103570953,1.611581708432641
Los Angeles,Jan 19,Apple (Gala),4134,166,19.045635141339154,1.5368252986343578
Los Angeles,Jan 19,Lemon,4958,146,9.96810141047463,1.5737830099649728
Los Angeles,Jan 19,Onion,4159,200,16.13512297892012,1.343800218612887
Los Angeles,Jan 19,Apple (Fuji),4131,466,4.48870839830488,2.0937284580548297
Los Angeles,Jan 19,Corn,4078,125,5.199530971050263,1.2946847293758765
Los Angeles,Jan 19,Eggplant,4081,486,20.85548885180615,2.134859183058143
Los Angeles,Jan 19,Strawberries,4323,113,19.086583973746748,1.5648968477733434
Los Angeles,Jan 19,Pear,4412,356,10.48776629739441,1.8414383138413541
Los Angeles,Jan 19,Avocado,4225,264,13.427048184908928,2.4898200925788845
Los Angeles,Jan 19,Lychee,4309,268,10.367803001776338,2.0600919684628027
Los Angeles,Jan 19,Eggplant,4081,139,6.10375331202522,3.145091629715171
Los Angeles,Jan 19,Peach,4404,401,13.330367298796775,3.1972163141588683
Los Angeles,Jan 19,Peach,4404,305,17.469398338720204,1.108706668613013
Los Angeles,Jan 19,Lychee,4309,393,7.258732963586227,1.643395653180778
Los Angeles,Jan 19,Blueberries,4240,265,20.603928613988685,2.004199952539057
Los Angeles,Jan 19,Avocado,4225,446,11.366207251604648,1.7798906035721302
Los Angeles,Jan 19,Apple (Gala),4134,229,9.601392697449775,0.8567698883241974
Los Angeles,Jan 19,Apple (Fuji),4131,419,11.565058035915719,0.6924113089451567
Los Angeles,Jan 19,Blueberries,4240,177,8.461907532857731,2.9396652748808267
Los Angeles,Jan 19,Strawberries,4323,150,12.241298956144602,1.292113811953459
Los Angeles,Jan 19,Strawberries,4323,125,19.673683942155915,1.7835743011208252
Los Angeles,Jan 19,Orange,4012,387,16.737364350818098,1.1552696863771417
Los Angeles,Jan 19,Corn,4078,375,13.232833480276168,2.8254594862344677
Los Angeles,Jan 19,Orange,4012,134,12.39283673851751,3.0090710870688784
Los Angeles,Jan 19,Strawberries,4323,408,9.627264109207317,2.4587031375966037
Los Angeles,Jan 19,Grapes,4272,301,14.697958166385071,0.5962291581789032
Los Angeles,Jan 19,Onion,4159,238,14.395526168774815,2.7131262166192758
